district,village_id,name,subdistrict,tru_2011,nearest_dist_km,covered
boudh,417704,Tikirapada,Kantamal,Rural,0.1160260219250321,Covered
koraput,428445,Banasil,Dasamantapur,Rural,0.1171904714793439,Covered
kandhamal,416047,Ghatiguda,Chakapada,Rural,0.117252060070587,Covered
anugul,404791,Kampala,Athmallik,Rural,0.1179847012489809,Covered
kalahandi,424104,Ichhapur,Jayapatna,Rural,0.1181097023031355,Covered
nabarangpur,427571,Bamodeibhatta,Dabugan,Rural,0.1181715938538428,Covered
nabarangpur,427394,Bhandariguda,Umarkote,Rural,0.1181715938538428,Covered
dhenkanal,402872,Sogar,Tumusingha,Rural,0.1182421970608344,Covered
keonjhar,385570,Gidhibas,Baria,Rural,0.118627728932579,Covered
mayurbhanj,391020,Sialia,Udala,Rural,0.1192752269845605,Covered
nayagarh,405716,Jirikibadi,Banigochha,Rural,0.1193059880494763,Covered
kalahandi,424112,Kalampur,Jayapatna,Rural,0.1193108196845861,Covered
kandhamal,416686,Lingarsahi,Baliguda,Rural,0.1193156186415967,Covered
nabarangpur,427312,Jadapara,Kundei,Rural,0.1194362349020543,Covered
keonjhar,385254,Sayabahala,Barbil,Rural,0.119989314858029,Covered
nabarangpur,427656,Ghodakhunta,Dabugan,Rural,0.1208080990187502,Covered
baleshwar,393911,Gopalpur,Soro,Rural,0.1209943062337792,Covered
kalahandi,422815,Adring,Narala,Rural,0.1213385458852555,Covered
sonepur,419036,Dendupadar,Binika,Rural,0.1213513233408063,Covered
kendrapara,397005,Bhopal,Mahakalapada,Rural,0.1214730474765969,Covered
baleshwar,393706,Manitri,Soro,Rural,0.1214861311960553,Covered
nayagarh,406392,Ballabhapur,Nayagarh Sadar,Rural,0.1218256546846988,Covered
dhenkanal,402269,Kantor,Parajang,Rural,0.12246334192695,Covered
balangir,420969,Kanut,Belpara,Rural,0.1225000840500325,Covered
sambalpur,381407,Jatiapali Bad,Mahulpalli,Rural,0.122975248201299,Covered
koraput,428148,Bansuli,Kotpad,Rural,0.1230924373429543,Covered
sundargarh,383961,Kulba,Kinjirkela,Rural,0.123137618426086,Covered
sundargarh,383821,Dharuadehi,Dharuadihi,Rural,0.1232952532408038,Covered
kalahandi,424121,Bandigaon,Jayapatna,Rural,0.1239586639996687,Covered
nabarangpur,427959,Siuni,Nabarangapur P S,Rural,0.124158370614469,Covered
rayagada,426179,Gadisesikhal,Rayagada,Rural,0.1244810707096536,Covered
koraput,428963,Jhadiguda,Koraput,Rural,0.1248365946019896,Covered
kalahandi,424037,Kokasara,Kokasara,Rural,0.1251224800957595,Covered
balangir,420779,Khaprakhol,Khaprakhol,Rural,0.1254057297392627,Covered
nuapada,421664,Kalyanpur,Jonk,Rural,0.1256052886299074,Covered
balangir,421532,Sihini,Titlagarh,Rural,0.1260031315897958,Covered
jharsuguda,380933,Machida,Rengali,Rural,0.1261281868189935,Covered
kalahandi,423812,Banijara I,Junagarh,Rural,0.1264558794752236,Covered
kalahandi,422416,Gajabahal,Madanpur Rampur,Rural,0.1280620658408054,Covered
koraput,429763,Kumargandhana,Nandapur,Rural,0.1280752792450227,Covered
cuttack,398706,Katarapal,Badamba,Rural,0.1281368055229971,Covered
kalahandi,423981,Ainlajor,Dharamgarh,Rural,0.1283998082967829,Covered
bargarh,380527,Bakti,Bheden,Rural,0.128453649608099,Covered
keonjhar,386485,Tota,Pandapara,Rural,0.1284925066628047,Covered
kendrapara,395946,Baragudidanda,Rajnagar,Rural,0.1285723883194195,Covered
jajapur,401469,Kabatabandha CT,Jenapur,Urban,0.1286857834064705,Covered
sambalpur,381869,Tileimal,Jamankira,Rural,0.1288235398310831,Covered
sambalpur,381907,Faphenbahal,Jamankira,Rural,0.1288235398310831,Covered
sambalpur,381539,Budelkani,Kochinda,Rural,0.1288235398310831,Covered
sambalpur,381868,Fasimal,Jamankira,Rural,0.1288235398310831,Covered
nuapada,422186,Nilji,Sinapali,Rural,0.1291187484424095,Covered
mayurbhanj,388310,Jamudihi,Badampahar,Rural,0.1292695212010558,Covered
cuttack,398707,Haripur,Badamba,Rural,0.1293071670948549,Covered
baleshwar,393701,Khanjamahal,Soro,Rural,0.1299220174961098,Covered
bargarh,380798,Bhukta,Ambabhona,Rural,0.1304636420709245,Covered
bargarh,380711,Hatisar,Bhatli,Rural,0.1306376135930541,Covered
gajapati,414761,Padasahi,Rayagada,Rural,0.1309601180314682,Covered
balangir,420605,Tamian,Patnagarh,Rural,0.1310128757657942,Covered
cuttack,398818,Badamba Nizigarh CT,Badamba,Urban,0.1310494149895571,Covered
gajapati,414741,Dumba,Rayagada,Rural,0.1313743365565787,Covered
nayagarh,406124,Fategarh,Fategarh,Rural,0.1316304454865448,Covered
baleshwar,392104,Baras,Baliapal,Rural,0.1323507873576732,Covered
kalahandi,423714,Bhejipadar,Junagarh,Rural,0.1324016126670545,Covered
kalahandi,423713,Baghadungri,Junagarh,Rural,0.1324016126670545,Covered
mayurbhanj,390724,Deulia,Barsahi,Rural,0.1324240009339868,Covered
sundargarh,384449,Chitapedi,Bisra,Rural,0.1324919051762501,Covered
rayagada,426058,Dudukabada,Tikiri,Rural,0.1326492924046212,Covered
gajapati,414350,Baroi,Serango,Rural,0.1328684001532627,Covered
gajapati,414353,Adangar,Serango,Rural,0.1328684001532627,Covered
gajapati,414738,Patisahi,Rayagada,Rural,0.1328684001532627,Covered
gajapati,414740,Marlaba,Rayagada,Rural,0.1328684001532627,Covered
gajapati,414341,Sindibur,Serango,Rural,0.1328684001532627,Covered
gajapati,414340,Tubarada,Serango,Rural,0.1328684001532627,Covered
ganjam,411193,Badagada CT,Badagada,Urban,0.1328706039063567,Covered
jagatsinghpur,398418,Tarasahi,Balikuda,Rural,0.1329802838926476,Covered
balangir,421243,Muribahal,Kantabanji,Rural,0.1332800625241323,Covered
nabarangpur,427796,Jhadasemala,Kodinga,Rural,0.1335082030650141,Covered
kandhamal,415669,Kendarasahi,Khajuripada,Rural,0.1338445892701712,Covered
kalahandi,423397,Risigaon,Sadar,Rural,0.133914913326416,Covered
sambalpur,381577,Teli Tileimal,Kochinda,Rural,0.1339362871879766,Covered
balangir,420007,Taliudar,Balangir,Rural,0.134389069250696,Covered
kalahandi,424023,Char Bahal,Kokasara,Rural,0.1344544873279694,Covered
khordha,407067,Asaraladala,Bolagad,Rural,0.1344575544030892,Covered
khordha,407180,Sanabad,Begunia,Rural,0.1344575544030892,Covered
khordha,407065,Mangarajapur,Bolagad,Rural,0.1344575544030892,Covered
khordha,407177,Ekadalia,Begunia,Rural,0.1344575544030892,Covered
khordha,407181,Champailo,Begunia,Rural,0.1344575544030892,Covered
khordha,407069,Puania,Bolagad,Rural,0.1344575544030892,Covered
baleshwar,392215,Balisahi,Singla,Rural,0.1344889883132417,Covered
baleshwar,392904,Hidigan,Chandipur,Rural,0.1352531838554762,Covered
rayagada,425310,Chati Kona,Bishamakatak,Rural,0.1354089767682312,Covered
cuttack,398897,Sahangagopalpur,Banki,Rural,0.1357690278258569,Covered
anugul,405172,Purunakot,Purunakot,Rural,0.1358794037520628,Covered
baleshwar,393841,Bahanaga,Soro,Rural,0.136720875060237,Covered
koraput,428226,Malda,Boriguma,Rural,0.1368310414611872,Covered
boudh,418608,Jubarajpur,Puruna Katak,Rural,0.1369191601369044,Covered
malkangiri,430497,Maliguda,Mudulipada,Rural,0.1374666575542565,Covered
kalahandi,423712,Bhaunriguda,Junagarh,Rural,0.1375182333549037,Covered
anugul,404788,Kandhapada,Athmallik,Rural,0.1376532309756117,Covered
kalahandi,423524,Sagada,Sadar,Rural,0.1383888411956584,Covered
koraput,428885,Nandigan,Koraput,Rural,0.1386446940751101,Covered
kandhamal,415816,Mundakanga,G Udayagiri,Rural,0.1388229574531947,Covered
koraput,429048,Ekomba,Jeypore,Rural,0.138978549511942,Covered
koraput,428891,Bagara,Koraput,Rural,0.1394141084787273,Covered
bargarh,380293,Jhar,Sohela,Rural,0.1394195738995471,Covered
mayurbhanj,390367,Nadpur,Baisinga,Rural,0.1394269029359174,Covered
jajapur,400506,Badabil,Tomka,Rural,0.1395307689223623,Covered
gajapati,414339,Tarbaul,Serango,Rural,0.1399153490126541,Covered
cuttack,399052,Badabhuindal,Athagad,Rural,0.140096129077586,Covered
kandhamal,416740,Jargisuga,Baliguda,Rural,0.1404761173052036,Covered
sundargarh,384087,Sahajbahal,Baragaon,Rural,0.1405880567085961,Covered
keonjhar,386705,Manapur,Harichandanpur,Rural,0.140645302576801,Covered
kalahandi,423337,Kamthana,Sadar,Rural,0.1414067793831073,Covered
rayagada,426642,Gajigam,Seskhal,Rural,0.1417867628425599,Covered
sundargarh,384205,Tilaimal,Rajagangapur,Rural,0.1418252035402861,Covered
mayurbhanj,391076,Kushalda,Udala,Rural,0.1419792598483378,Covered
jajapur,401417,Antia,Jenapur,Rural,0.1419922618940039,Covered
mayurbhanj,387829,Puapoka,Jharpokharia,Rural,0.1422226114206654,Covered
mayurbhanj,387517,Kanki,Bahalda,Rural,0.142339656335263,Covered
keonjhar,386706,Kundalpani,Harichandanpur,Rural,0.1423571387607916,Covered
keonjhar,386707,Khuntapasi,Harichandanpur,Rural,0.1423571387607916,Covered
keonjhar,387356,Bato,Sainkul,Rural,0.1425879300386476,Covered
keonjhar,387075,Tarava,Anandapur,Rural,0.1425879300386476,Covered
rayagada,425870,Kalandiamba,Kashipur,Rural,0.1426231673185892,Covered
kandhamal,417406,Sraniketa,Daringbadi,Rural,0.1427728435693948,Covered
koraput,429585,Tusuba,Machh Kund,Rural,0.143150397137189,Covered
bargarh,380439,Bandhpali,Barapali,Rural,0.143450072088563,Covered
boudh,417706,Khaliapali,Kantamal,Rural,0.1438838167746689,Covered
nabarangpur,427720,Maidalpur,Paparahandi,Rural,0.1459612609426924,Covered
mayurbhanj,387985,Dhangidisol,Jharpokharia,Rural,0.1460519253410687,Covered
anugul,404265,Kumurisinga,Anugul,Rural,0.1466732955086361,Covered
kalahandi,423854,Manjhari,Golamunda,Rural,0.1469289496659891,Covered
baleshwar,391852,Dahunda,Kamarda,Rural,0.1472299830910238,Covered
nayagarh,405455,Raisar,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405419,Bagadiha,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405418,Alapanga,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405611,Kunjabangarh CT,Dasapalla,Urban,0.1472690261181335,Covered
nayagarh,405415,Ghugudipada,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405452,Talasahi,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405458,Nachhipur,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405457,Sriramchandrapur,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405421,Basantapur,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405459,Bramhapur,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405420,Siligadi,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405454,Jamusahi,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405453,Nij Gambaharikhola,Dasapalla,Rural,0.1472690261181335,Covered
nayagarh,405417,Bidapaju,Dasapalla,Rural,0.1472690261181335,Covered
kalahandi,422767,Narla,Narala,Rural,0.1472749464140955,Covered
nabarangpur,427619,Nandapura,Dabugan,Rural,0.1473861454152843,Covered
nayagarh,405566,Dedhasara,Dasapalla,Rural,0.1473903431556358,Covered
nabarangpur,427715,Majhiguda,Paparahandi,Rural,0.1476733639113517,Covered
balangir,420494,Kamasingha,Tushura,Rural,0.1486573014722937,Covered
koraput,429040,Kaliagam,Jeypore,Rural,0.148941953155989,Covered
keonjhar,385317,Sialijoda,Joda,Rural,0.1489628882544575,Covered
sonepur,419677,Jhartarbha,Tarbha,Rural,0.149075177633987,Covered
jajapur,400497,Noharani Pokhari,Tomka,Rural,0.1491217142605969,Covered
ganjam,410339,Kudutai,Tarasingi,Rural,0.1491222760675451,Covered
sundargarh,385121,Badpada,Banei,Rural,0.1492579538549004,Covered
baleshwar,393672,Sardang,Khaira,Rural,0.149432388337436,Covered
sonepur,419718,Kamsara,Tarbha,Rural,0.1502392764712448,Covered
keonjhar,387219,Orali,Nandipada,Rural,0.1505605650786725,Covered
nabarangpur,427942,Kesariguda,Nabarangapur P S,Rural,0.1505847431282353,Covered
mayurbhanj,387521,Maranda,Bahalda,Rural,0.1509123467587642,Covered
anugul,405249,Talagarh,Bantala,Rural,0.1511745998452954,Covered
rayagada,426195,Elagalupadu Bandhaguda,Rayagada,Rural,0.1516524085613825,Covered
sundargarh,384367,Jagadispur,Biramitrapur,Rural,0.1522643319323889,Covered
sundargarh,384368,Chandiposh,Biramitrapur,Rural,0.1522643319323889,Covered
anugul,404587,Parsumal,Handapa,Rural,0.1522802737669194,Covered
rayagada,426699,Chakunda,Gunupur,Rural,0.1524508666731439,Covered
baleshwar,393899,Sarasatia,Soro,Rural,0.1529781400126232,Covered
dhenkanal,402580,Lankabeherakateni,Bhuban,Rural,0.1530798866229701,Covered
bargarh,379868,Bhandarpuri,Jharbandha,Rural,0.1532831439327153,Covered
bargarh,380806,Kandapala,Ambabhona,Rural,0.1533926296671444,Covered
puri,409197,Dihanata,Astaranga,Rural,0.1534882470666205,Covered
baleshwar,392214,Putura,Singla,Rural,0.1536063422970977,Covered
keonjhar,386866,Tikarpada,Ghasipura,Rural,0.1537575340358953,Covered
baleshwar,391443,Nachhimpur,Jaleswar,Rural,0.1542532766020362,Covered
bargarh,380924,Kultatukura,Attabira,Rural,0.1548258706027839,Covered
mayurbhanj,390256,Merda,Baisinga,Rural,0.1552970562948508,Covered
mayurbhanj,391059,Khaladi,Udala,Rural,0.1553535255311355,Covered
koraput,429025,Podaikera,Jeypore,Rural,0.1554704607243289,Covered
kalahandi,422306,Tansir,Kesinga,Rural,0.1556284686300177,Covered
kalahandi,423982,Boden,Dharamgarh,Rural,0.1556938380995714,Covered
anugul,403608,Khamar,Khamar,Rural,0.1558380256306127,Covered
deogarh,382678,Bargadia,Debagarh,Rural,0.1561878257319182,Covered
ganjam,410841,Asurabandha,Surada,Rural,0.1562679626650893,Covered
keonjhar,386872,Amarnga,Ghasipura,Rural,0.1566246884846892,Covered
bargarh,380600,Bargaon,Bargarh,Rural,0.1570246104010588,Covered
keonjhar,385257,Fulabadi,Barbil,Rural,0.157142990141441,Covered
bargarh,380509,Salna,Bheden,Rural,0.1572566355726603,Covered
rayagada,426196,Dhepaguda,Rayagada,Rural,0.1573704149343201,Covered
anugul,404364,Nisa,Industrial,Rural,0.1576865312262677,Covered
nuapada,422082,Khaira,Boden,Rural,0.1588486412043136,Covered
kandhamal,416889,Solaguda,Nuagaon,Rural,0.1592881088992966,Covered
gajapati,414923,Gandahati,Garabandha,Rural,0.1594620523706209,Covered
balangir,419904,Jharanipali,Loisinga,Rural,0.1595224498814201,Covered
malkangiri,431161,Krushnanagar,Motu,Rural,0.1596397834054659,Covered
sundargarh,384170,Telighana,Kutra,Rural,0.1598360685814737,Covered
keonjhar,386484,Sannuagaon,Pandapara,Rural,0.1598382036154567,Covered
koraput,428918,Kendar,Koraput,Rural,0.1598885532017269,Covered
nuapada,421661,Amasena,Jonk,Rural,0.1599384974078512,Covered
malkangiri,430539,Uparaput,Mudulipada,Rural,0.1601266822451975,Covered
mayurbhanj,389947,Kohi,Muruda,Rural,0.1603451659718553,Covered
mayurbhanj,389952,Benpuria,Muruda,Rural,0.1613456043710575,Covered
gajapati,414709,Bagasola,Gurandi,Rural,0.1616727595261208,Covered
kandhamal,417343,Dengarigaon,Brahmanigaon,Rural,0.1620031677943976,Covered
keonjhar,386327,Binjhabahal,Telkoi,Rural,0.1622947148756797,Covered
cuttack,398985,Panchagan,Tigiria,Rural,0.1624084942080047,Covered
malkangiri,430436,Mathili,Mathili,Rural,0.1625238719547195,Covered
bhadrak,394937,Harisaranabindha,Basudebpur,Rural,0.1628779038220213,Covered
sambalpur,381653,Khuntalamal,Katarbaga,Rural,0.1633897262177086,Covered
nabarangpur,428003,Munda Guda,Tentulikhunti,Rural,0.1635228835494664,Covered
koraput,428221,Sanaparia,Boriguma,Rural,0.1639993092045279,Covered
anugul,404122,Pingua,Banarpal,Rural,0.1641335227190306,Covered
sambalpur,381288,Sagara,Govindpur,Rural,0.1645046272556496,Covered
gajapati,414914,Moligumma,Garabandha,Rural,0.1647462108985961,Covered
kalahandi,422895,Lanjigarh Road,Narala,Rural,0.1650552507813408,Covered
dhenkanal,403196,Bandhanuagan,Dhenkanal Sadar,Rural,0.1655635997654161,Covered
nabarangpur,427726,Gadabakatara,Paparahandi,Rural,0.1656576460321719,Covered
keonjhar,386703,Gadadharpur,Harichandanpur,Rural,0.1657739575900504,Covered
nabarangpur,427684,Khaliguda,Dabugan,Rural,0.1659778609753426,Covered
nabarangpur,427685,Patri,Dabugan,Rural,0.1659778609753426,Covered
nabarangpur,427714,Jambuguda,Paparahandi,Rural,0.1661099174700096,Covered
ganjam,413331,Kandhabijayapur,Jarada,Rural,0.1662688930633364,Covered
rayagada,425647,Palama,Kalyanasingpur,Rural,0.1663392902820169,Covered
rayagada,424993,Danga Sorada,Muniguda,Rural,0.1663926988531504,Covered
sambalpur,381408,Kuchilapali,Mahulpalli,Rural,0.1668955042119276,Covered
nayagarh,405993,Bhanlapalli,Khandapada,Rural,0.1670399566916122,Covered
baleshwar,391886,Dubsahi,Kamarda,Rural,0.167176080537152,Covered
deogarh,382651,Budhibahal,Debagarh,Rural,0.1675484664821403,Covered
sundargarh,384146,Panchara,Kutra,Rural,0.1679241614290059,Covered
mayurbhanj,390026,Mundhabani,Muruda,Rural,0.1679774897577336,Covered
sundargarh,384080,Pamra,Baragaon,Rural,0.1681857254766657,Covered
boudh,418764,Harabhanga,Harbhanga,Rural,0.1687583452541129,Covered
dhenkanal,402710,Brajabiharipur,Gandia,Rural,0.1688896998857375,Covered
nayagarh,406044,Khalisahi,Khandapada,Rural,0.1689751225963196,Covered
kalahandi,423635,Masigaon,Kegaon,Rural,0.1690143974428465,Covered
anugul,405232,Narayanpur,Bantala,Rural,0.1691938027061684,Covered
sundargarh,383987,Kantabahal,Talasara,Rural,0.169473575738352,Covered
cuttack,398542,Ransingpur,Narasinghpur,Rural,0.1698159385051827,Covered
baleshwar,392606,Dubua Gadi,Basta,Rural,0.169973723036772,Covered
balangir,420713,Bhanpur,Khaprakhol,Rural,0.1699955758836139,Covered
sonepur,418902,Haldi,Dunguripali,Rural,0.1701734975694352,Covered
mayurbhanj,390906,Kudiakhunta,Khunta,Rural,0.1705343473446827,Covered
rayagada,425476,Badadenganali,Kalyanasingpur,Rural,0.1710088734679555,Covered
rayagada,425482,Mayabali,Kalyanasingpur,Rural,0.1710088734679555,Covered
cuttack,398633,Balijharipatana,Kanpur,Rural,0.1710978838702811,Covered
boudh,418181,Bharua,Manamunda,Rural,0.1711388280920967,Covered
baleshwar,391645,Sultanpur,Bhograi,Rural,0.1712605398839696,Covered
koraput,429332,Kollar,Boipariguda,Rural,0.171282448940807,Covered
kalahandi,423953,Chhilpa,Dharamgarh,Rural,0.1713260357521702,Covered
sundargarh,383945,Sarda,Kinjirkela,Rural,0.1714356583489366,Covered
mayurbhanj,391183,Kaptipada,Kaptipada,Rural,0.1714896303335409,Covered
mayurbhanj,387946,Rajaloka,Jharpokharia,Rural,0.1715986469401067,Covered
rayagada,425481,Damaguda,Kalyanasingpur,Rural,0.1721588333268419,Covered
rayagada,425487,Karanja,Kalyanasingpur,Rural,0.1721588333268419,Covered
koraput,429120,Khatalapadar,Kundura,Rural,0.1722078613926266,Covered
cuttack,399003,Purunatigiria,Tigiria,Rural,0.172237243766605,Covered
keonjhar,386122,Bayakumutia,Kendujhar Sadar,Rural,0.172280580170627,Covered
dhenkanal,402228,Manikamara,Parajang,Rural,0.1723621962528155,Covered
koraput,428609,Narayanpatna,Narayanpatana,Rural,0.1728272617764306,Covered
nayagarh,405710,Sadapadar,Banigochha,Rural,0.1732425014750555,Covered
nayagarh,405713,Kanimendhipahad,Banigochha,Rural,0.1732425014750555,Covered
malkangiri,430861,Muduliguda,Orkel,Rural,0.1733024119611259,Covered
sambalpur,382024,Barkachha,Kisinda,Rural,0.1734064062502122,Covered
bhadrak,394321,Bantala,Agarpada,Rural,0.1736406289564235,Covered
nuapada,421904,Kotenghatbodachhapar,Komna,Rural,0.1737207983789483,Covered
kalahandi,424389,Gopalpur,Thuamul Rampur,Rural,0.1737983900111282,Covered
gajapati,413641,Siklama Sikilima,Adava,Rural,0.1745559751554497,Covered
bargarh,380581,Sialkhandhata,Bheden,Rural,0.1747619447648987,Covered
boudh,418451,Sampoch,Baudh Sadar,Rural,0.1748137076857345,Covered
kandhamal,415608,Bilabari,Khajuripada,Rural,0.1750327079164082,Covered
balangir,421360,Jharial,Sindhekela,Rural,0.1751866254105213,Covered
nayagarh,406458,Bahadajhola,Odagaon,Rural,0.1754685556774785,Covered
kalahandi,422396,Gokulsara,Kesinga,Rural,0.1755225987603174,Covered
kalahandi,424156,Bijamara,Jayapatna,Rural,0.1755302319898114,Covered
ganjam,410559,Birikota,Bhanjanagar,Rural,0.1757214741159131,Covered
koraput,428297,Bodigan,Bhairabsingipur,Rural,0.1758050892642534,Covered
mayurbhanj,390529,Kisantandi,Betanati,Rural,0.1759535922754889,Covered
koraput,428306,Gumuda,Bhairabsingipur,Rural,0.1759874531008613,Covered
mayurbhanj,387607,Kainpur,Jamda,Rural,0.1759983987714751,Covered
baleshwar,391444,Akhua,Jaleswar,Rural,0.1760837041767977,Covered
keonjhar,385262,Serenda,Barbil,Rural,0.1762512060416282,Covered
anugul,405158,Jaganathpur,Purunakot,Rural,0.176585174622313,Covered
baleshwar,392633,Kasipada,Rupsa,Rural,0.1769966534897564,Covered
bargarh,380577,Barpadar,Bheden,Rural,0.1770735848326428,Covered
bargarh,380524,Kubedega,Bheden,Rural,0.177684255408869,Covered
nabarangpur,427313,Pourbel,Kundei,Rural,0.1779118154188654,Covered
sundargarh,384624,Mundajore,Lathikata,Rural,0.1780784091408006,Covered
sundargarh,384625,Sanbudhikudar,Lathikata,Rural,0.1780784091408006,Covered
koraput,429018,Hadia,Jeypore,Rural,0.1784003621288949,Covered
dhenkanal,403263,Nagiapasi,Dhenkanal Sadar,Rural,0.1789185902417001,Covered
nabarangpur,427331,Burja,Umarkote,Rural,0.1789881409535396,Covered
balangir,421540,Naren,Titlagarh,Rural,0.1790777239859608,Covered
kalahandi,423744,Kaleigaon,Junagarh,Rural,0.1791517265277269,Covered
